2026-05-03 20:01:33 | Amb:55.5 | Hum:50 | Wind:0.0 | Pres:28.99 | SkyDiff:53.5
2026-06-01 21:55:22 | Amb:68.2 | Hum:25 | Wind:0.0 | Pres:29.39 | SkyDiff:0.0
2026-06-01 22:10:24 | Amb:67.7 | Hum:26 | Wind:0.0 | Pres:29.40 | SkyDiff:0.0
2026-06-01 22:25:25 | Amb:66.8 | Hum:27 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-01 22:40:26 | Amb:66.3 | Hum:26 | Wind:0.0 | Pres:29.42 | SkyDiff:0.0
2026-06-01 22:55:28 | Amb:65.8 | Hum:26 | Wind:0.0 | Pres:29.44 | SkyDiff:0.0
2026-06-01 23:10:28 | Amb:65.0 | Hum:27 | Wind:0.0 | Pres:29.44 | SkyDiff:0.0
2026-06-01 23:25:29 | Amb:64.0 | Hum:28 | Wind:0.0 | Pres:29.44 | SkyDiff:0.0
2026-06-01 23:40:30 | Amb:63.3 | Hum:29 | Wind:0.0 | Pres:29.45 | SkyDiff:0.0
2026-06-01 23:55:31 | Amb:62.8 | Hum:28 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-02 00:10:31 | Amb:62.6 | Hum:27 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-02 00:25:32 | Amb:62.2 | Hum:28 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-02 00:40:33 | Amb:61.6 | Hum:29 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-02 00:55:33 | Amb:61.2 | Hum:30 | Wind:0.0 | Pres:29.47 | SkyDiff:0.0
2026-06-02 01:10:34 | Amb:61.1 | Hum:30 | Wind:0.0 | Pres:29.47 | SkyDiff:0.0
2026-06-02 01:25:36 | Amb:60.6 | Hum:31 | Wind:0.0 | Pres:29.47 | SkyDiff:0.0
2026-06-02 01:40:37 | Amb:59.7 | Hum:33 | Wind:0.0 | Pres:29.47 | SkyDiff:0.0
2026-06-02 01:55:38 | Amb:58.9 | Hum:35 | Wind:0.0 | Pres:29.48 | SkyDiff:0.0
2026-06-02 02:10:39 | Amb:58.5 | Hum:35 | Wind:0.0 | Pres:29.48 | SkyDiff:0.0
2026-06-02 02:25:41 | Amb:57.8 | Hum:37 | Wind:0.0 | Pres:29.48 | SkyDiff:0.0
2026-06-02 02:40:41 | Amb:57.3 | Hum:38 | Wind:0.0 | Pres:29.47 | SkyDiff:0.0
2026-06-02 02:55:41 | Amb:56.8 | Hum:40 | Wind:0.0 | Pres:29.48 | SkyDiff:0.0
2026-06-02 03:10:43 | Amb:56.2 | Hum:43 | Wind:0.0 | Pres:29.48 | SkyDiff:0.0
2026-06-02 03:25:43 | Amb:55.8 | Hum:44 | Wind:0.0 | Pres:29.49 | SkyDiff:0.0
2026-06-02 03:40:43 | Amb:55.3 | Hum:46 | Wind:0.0 | Pres:29.49 | SkyDiff:0.0
2026-06-02 03:55:44 | Amb:54.4 | Hum:48 | Wind:0.0 | Pres:29.49 | SkyDiff:0.0
2026-06-02 04:10:45 | Amb:53.3 | Hum:51 | Wind:0.0 | Pres:29.49 | SkyDiff:0.0
2026-06-02 04:25:45 | Amb:52.5 | Hum:53 | Wind:0.0 | Pres:29.50 | SkyDiff:0.0
2026-06-02 04:40:45 | Amb:51.6 | Hum:57 | Wind:0.0 | Pres:29.50 | SkyDiff:0.0
2026-06-02 04:55:47 | Amb:51.0 | Hum:57 | Wind:0.0 | Pres:29.51 | SkyDiff:0.0
2026-06-02 05:10:48 | Amb:50.3 | Hum:62 | Wind:0.0 | Pres:29.51 | SkyDiff:0.0
2026-06-02 05:25:49 | Amb:49.8 | Hum:64 | Wind:0.0 | Pres:29.52 | SkyDiff:0.0
2026-06-02 05:40:51 | Amb:50.7 | Hum:60 | Wind:0.0 | Pres:29.52 | SkyDiff:0.0
2026-06-02 05:55:52 | Amb:50.8 | Hum:60 | Wind:0.0 | Pres:29.53 | SkyDiff:0.0
2026-06-02 06:10:54 | Amb:51.1 | Hum:61 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 06:25:55 | Amb:51.1 | Hum:62 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 06:40:55 | Amb:52.0 | Hum:59 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 06:55:57 | Amb:53.2 | Hum:57 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 07:10:58 | Amb:54.4 | Hum:54 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 07:25:59 | Amb:55.4 | Hum:52 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-02 07:41:01 | Amb:65.4 | Hum:38 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 07:56:01 | Amb:69.0 | Hum:33 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 08:11:03 | Amb:73.4 | Hum:29 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 08:26:05 | Amb:75.4 | Hum:27 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 08:41:07 | Amb:75.3 | Hum:28 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-02 08:56:08 | Amb:75.5 | Hum:26 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-02 09:11:10 | Amb:81.2 | Hum:22 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-02 09:26:11 | Amb:83.9 | Hum:21 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 09:41:13 | Amb:82.1 | Hum:22 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 09:56:13 | Amb:83.8 | Hum:21 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 10:11:15 | Amb:85.8 | Hum:20 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 10:26:16 | Amb:86.5 | Hum:19 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 10:41:17 | Amb:87.0 | Hum:20 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 10:56:17 | Amb:82.1 | Hum:22 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 11:11:18 | Amb:88.3 | Hum:18 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 11:26:18 | Amb:85.3 | Hum:20 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 11:41:20 | Amb:82.6 | Hum:21 | Wind:1.9 | Pres:29.61 | SkyDiff:0.0
2026-06-02 11:56:21 | Amb:88.7 | Hum:17 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 12:11:23 | Amb:91.2 | Hum:16 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 12:26:24 | Amb:88.9 | Hum:16 | Wind:0.0 | Pres:29.61 | SkyDiff:0.0
2026-06-02 12:41:26 | Amb:84.4 | Hum:19 | Wind:0.0 | Pres:29.61 | SkyDiff:0.0
2026-06-02 12:56:27 | Amb:84.6 | Hum:17 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 13:11:29 | Amb:82.4 | Hum:19 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 13:26:31 | Amb:85.8 | Hum:17 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 13:41:32 | Amb:82.7 | Hum:16 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 13:56:34 | Amb:81.9 | Hum:17 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-02 14:11:34 | Amb:87.9 | Hum:13 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 14:26:37 | Amb:83.9 | Hum:16 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 14:41:39 | Amb:84.8 | Hum:15 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 14:56:40 | Amb:82.3 | Hum:18 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-02 15:11:41 | Amb:83.9 | Hum:16 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-02 15:26:42 | Amb:85.2 | Hum:17 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-02 15:41:43 | Amb:84.3 | Hum:16 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-02 15:56:46 | Amb:84.5 | Hum:16 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 16:11:46 | Amb:83.4 | Hum:17 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 16:26:48 | Amb:80.3 | Hum:19 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 16:41:49 | Amb:78.2 | Hum:20 | Wind:1.9 | Pres:29.57 | SkyDiff:0.0
2026-06-02 16:56:51 | Amb:77.7 | Hum:21 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 17:11:54 | Amb:78.0 | Hum:22 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-02 17:26:54 | Amb:77.4 | Hum:22 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-02 17:41:55 | Amb:77.3 | Hum:21 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-02 17:56:57 | Amb:77.6 | Hum:22 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-02 18:11:59 | Amb:77.1 | Hum:23 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-02 18:27:01 | Amb:77.2 | Hum:23 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 18:42:02 | Amb:76.9 | Hum:22 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 18:57:03 | Amb:76.5 | Hum:22 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 19:12:05 | Amb:76.6 | Hum:22 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 19:27:06 | Amb:76.1 | Hum:22 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 19:42:06 | Amb:75.7 | Hum:22 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 19:57:07 | Amb:75.4 | Hum:22 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 20:12:09 | Amb:75.0 | Hum:24 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 20:27:09 | Amb:74.4 | Hum:23 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 20:42:10 | Amb:73.3 | Hum:24 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 20:57:12 | Amb:71.3 | Hum:28 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 21:12:14 | Amb:69.0 | Hum:32 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 21:27:15 | Amb:67.0 | Hum:33 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 21:42:16 | Amb:65.5 | Hum:38 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 21:57:17 | Amb:64.9 | Hum:38 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-02 22:12:18 | Amb:64.3 | Hum:36 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 22:27:20 | Amb:63.0 | Hum:39 | Wind:2.1 | Pres:29.55 | SkyDiff:0.0
2026-06-02 22:42:21 | Amb:62.5 | Hum:41 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 22:57:22 | Amb:61.2 | Hum:46 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 23:12:23 | Amb:61.8 | Hum:47 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 23:27:25 | Amb:61.0 | Hum:49 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-02 23:42:25 | Amb:61.0 | Hum:50 | Wind:1.6 | Pres:29.55 | SkyDiff:0.0
2026-06-02 23:57:26 | Amb:60.1 | Hum:51 | Wind:3.1 | Pres:29.55 | SkyDiff:0.0
2026-06-03 00:12:27 | Amb:59.5 | Hum:53 | Wind:2.0 | Pres:29.55 | SkyDiff:0.0
2026-06-03 00:27:28 | Amb:59.0 | Hum:52 | Wind:1.9 | Pres:29.55 | SkyDiff:0.0
2026-06-03 00:42:30 | Amb:58.8 | Hum:53 | Wind:2.8 | Pres:29.55 | SkyDiff:0.0
2026-06-03 00:57:30 | Amb:57.8 | Hum:56 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-03 01:12:32 | Amb:57.4 | Hum:55 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-03 01:27:33 | Amb:56.9 | Hum:58 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-03 01:42:35 | Amb:56.6 | Hum:60 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-03 01:57:36 | Amb:56.6 | Hum:61 | Wind:2.2 | Pres:29.56 | SkyDiff:0.0
2026-06-03 02:12:38 | Amb:55.9 | Hum:60 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-03 02:27:39 | Amb:55.5 | Hum:63 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-03 02:42:41 | Amb:54.8 | Hum:63 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-03 02:57:43 | Amb:54.6 | Hum:64 | Wind:1.7 | Pres:29.56 | SkyDiff:0.0
2026-06-03 03:12:44 | Amb:54.5 | Hum:66 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-03 03:27:44 | Amb:53.9 | Hum:67 | Wind:1.7 | Pres:29.57 | SkyDiff:0.0
2026-06-03 03:42:45 | Amb:53.7 | Hum:69 | Wind:1.8 | Pres:29.57 | SkyDiff:0.0
2026-06-03 03:57:46 | Amb:53.3 | Hum:70 | Wind:2.6 | Pres:29.57 | SkyDiff:0.0
2026-06-03 04:12:48 | Amb:52.9 | Hum:70 | Wind:2.3 | Pres:29.58 | SkyDiff:0.0
2026-06-03 04:27:49 | Amb:52.9 | Hum:71 | Wind:2.6 | Pres:29.58 | SkyDiff:0.0
2026-06-03 04:42:49 | Amb:52.4 | Hum:71 | Wind:2.1 | Pres:29.59 | SkyDiff:0.0
2026-06-03 04:57:50 | Amb:52.7 | Hum:72 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-03 05:12:52 | Amb:52.0 | Hum:75 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 05:27:53 | Amb:51.7 | Hum:76 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 05:42:54 | Amb:51.7 | Hum:78 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 05:57:54 | Amb:51.7 | Hum:78 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 06:12:55 | Amb:51.9 | Hum:79 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 06:27:57 | Amb:52.1 | Hum:79 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 06:42:57 | Amb:53.0 | Hum:79 | Wind:1.8 | Pres:29.61 | SkyDiff:0.0
2026-06-03 06:57:58 | Amb:54.0 | Hum:75 | Wind:1.7 | Pres:29.61 | SkyDiff:0.0
2026-06-03 07:12:59 | Amb:55.5 | Hum:74 | Wind:0.0 | Pres:29.61 | SkyDiff:0.0
2026-06-03 07:28:00 | Amb:57.8 | Hum:68 | Wind:0.0 | Pres:29.61 | SkyDiff:0.0
2026-06-03 07:43:00 | Amb:69.4 | Hum:46 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 07:58:01 | Amb:69.0 | Hum:44 | Wind:1.9 | Pres:29.61 | SkyDiff:0.0
2026-06-03 08:13:03 | Amb:72.0 | Hum:38 | Wind:2.5 | Pres:29.61 | SkyDiff:0.0
2026-06-03 08:28:04 | Amb:79.7 | Hum:30 | Wind:2.3 | Pres:29.61 | SkyDiff:0.0
2026-06-03 08:43:06 | Amb:88.1 | Hum:22 | Wind:0.0 | Pres:29.61 | SkyDiff:0.0
2026-06-03 08:58:07 | Amb:90.7 | Hum:19 | Wind:1.8 | Pres:29.60 | SkyDiff:0.0
2026-06-03 09:13:09 | Amb:91.5 | Hum:20 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 09:28:10 | Amb:88.3 | Hum:19 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 09:43:12 | Amb:89.8 | Hum:19 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 09:58:13 | Amb:87.8 | Hum:20 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 10:13:15 | Amb:93.5 | Hum:16 | Wind:0.0 | Pres:29.60 | SkyDiff:0.0
2026-06-03 10:28:17 | Amb:94.4 | Hum:12 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-03 10:43:18 | Amb:99.8 | Hum:13 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-03 10:58:19 | Amb:102.2 | Hum:10 | Wind:0.0 | Pres:29.59 | SkyDiff:0.0
2026-06-03 11:13:19 | Amb:95.6 | Hum:12 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-03 11:28:19 | Amb:97.5 | Hum:12 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-03 11:43:19 | Amb:98.3 | Hum:11 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-03 11:58:19 | Amb:95.2 | Hum:12 | Wind:0.0 | Pres:29.58 | SkyDiff:0.0
2026-06-03 12:13:21 | Amb:90.8 | Hum:14 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-03 12:28:21 | Amb:92.6 | Hum:12 | Wind:0.0 | Pres:29.57 | SkyDiff:0.0
2026-06-03 12:43:21 | Amb:99.7 | Hum:10 | Wind:1.7 | Pres:29.56 | SkyDiff:0.0
2026-06-03 12:58:22 | Amb:100.3 | Hum:11 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-03 13:13:23 | Amb:92.5 | Hum:15 | Wind:0.0 | Pres:29.56 | SkyDiff:0.0
2026-06-03 13:28:23 | Amb:94.2 | Hum:13 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-03 13:43:25 | Amb:88.3 | Hum:17 | Wind:0.0 | Pres:29.55 | SkyDiff:0.0
2026-06-03 13:58:26 | Amb:90.6 | Hum:15 | Wind:2.0 | Pres:29.54 | SkyDiff:0.0
2026-06-03 14:13:27 | Amb:91.6 | Hum:15 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-03 14:28:28 | Amb:95.2 | Hum:12 | Wind:0.0 | Pres:29.54 | SkyDiff:0.0
2026-06-03 14:43:30 | Amb:90.3 | Hum:17 | Wind:0.0 | Pres:29.53 | SkyDiff:0.0
2026-06-03 14:58:31 | Amb:91.5 | Hum:17 | Wind:0.0 | Pres:29.53 | SkyDiff:0.0
2026-06-03 15:13:32 | Amb:92.4 | Hum:13 | Wind:0.0 | Pres:29.52 | SkyDiff:0.0
2026-06-03 15:28:33 | Amb:93.5 | Hum:15 | Wind:0.0 | Pres:29.52 | SkyDiff:0.0
2026-06-03 15:43:33 | Amb:91.7 | Hum:14 | Wind:0.0 | Pres:29.52 | SkyDiff:0.0
2026-06-03 15:58:35 | Amb:91.4 | Hum:15 | Wind:0.0 | Pres:29.52 | SkyDiff:0.0
2026-06-03 16:13:37 | Amb:87.6 | Hum:16 | Wind:0.0 | Pres:29.51 | SkyDiff:0.0
2026-06-03 16:28:38 | Amb:89.7 | Hum:16 | Wind:1.7 | Pres:29.51 | SkyDiff:0.0
2026-06-03 16:43:39 | Amb:87.0 | Hum:18 | Wind:0.0 | Pres:29.50 | SkyDiff:0.0
2026-06-03 16:58:39 | Amb:83.9 | Hum:18 | Wind:0.0 | Pres:29.50 | SkyDiff:0.0
2026-06-03 17:13:41 | Amb:82.1 | Hum:19 | Wind:0.0 | Pres:29.49 | SkyDiff:0.0
2026-06-03 17:28:42 | Amb:82.3 | Hum:20 | Wind:3.5 | Pres:29.49 | SkyDiff:0.0
2026-06-03 17:43:43 | Amb:81.2 | Hum:23 | Wind:0.0 | Pres:29.48 | SkyDiff:0.0
2026-06-03 17:58:45 | Amb:80.4 | Hum:22 | Wind:4.1 | Pres:29.48 | SkyDiff:0.0
2026-06-03 18:13:45 | Amb:80.4 | Hum:23 | Wind:4.4 | Pres:29.47 | SkyDiff:0.0
2026-06-03 18:28:46 | Amb:79.6 | Hum:22 | Wind:3.2 | Pres:29.47 | SkyDiff:0.0
2026-06-03 18:43:47 | Amb:79.8 | Hum:22 | Wind:0.0 | Pres:29.47 | SkyDiff:0.0
2026-06-03 18:58:47 | Amb:79.0 | Hum:22 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-03 19:13:48 | Amb:78.4 | Hum:24 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-03 19:28:49 | Amb:77.5 | Hum:25 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-03 19:43:50 | Amb:76.4 | Hum:26 | Wind:0.0 | Pres:29.46 | SkyDiff:0.0
2026-06-03 19:58:51 | Amb:76.0 | Hum:26 | Wind:0.0 | Pres:29.45 | SkyDiff:0.0
2026-06-03 20:13:52 | Amb:75.8 | Hum:26 | Wind:0.0 | Pres:29.45 | SkyDiff:0.0
2026-06-03 20:28:52 | Amb:74.8 | Hum:27 | Wind:2.0 | Pres:29.45 | SkyDiff:0.0
2026-06-03 20:43:54 | Amb:72.7 | Hum:30 | Wind:2.2 | Pres:29.44 | SkyDiff:0.0
2026-06-03 20:58:56 | Amb:71.2 | Hum:30 | Wind:2.0 | Pres:29.44 | SkyDiff:0.0
2026-06-03 21:13:57 | Amb:69.2 | Hum:36 | Wind:2.7 | Pres:29.44 | SkyDiff:0.0
2026-06-03 21:28:58 | Amb:67.5 | Hum:35 | Wind:2.6 | Pres:29.43 | SkyDiff:0.0
2026-06-03 21:43:59 | Amb:66.3 | Hum:39 | Wind:3.2 | Pres:29.43 | SkyDiff:0.0
2026-06-03 21:58:59 | Amb:65.5 | Hum:42 | Wind:2.8 | Pres:29.43 | SkyDiff:0.0
2026-06-03 22:14:00 | Amb:64.7 | Hum:43 | Wind:2.1 | Pres:29.43 | SkyDiff:0.0
2026-06-03 22:29:01 | Amb:63.8 | Hum:44 | Wind:3.2 | Pres:29.43 | SkyDiff:0.0
2026-06-03 22:44:02 | Amb:63.6 | Hum:44 | Wind:3.8 | Pres:29.43 | SkyDiff:0.0
2026-06-03 22:59:04 | Amb:63.1 | Hum:46 | Wind:3.7 | Pres:29.43 | SkyDiff:0.0
2026-06-03 23:14:04 | Amb:63.0 | Hum:46 | Wind:2.1 | Pres:29.43 | SkyDiff:0.0
2026-06-03 23:29:05 | Amb:62.3 | Hum:49 | Wind:2.8 | Pres:29.43 | SkyDiff:0.0
2026-06-03 23:44:05 | Amb:62.0 | Hum:50 | Wind:2.9 | Pres:29.42 | SkyDiff:0.0
2026-06-03 23:59:07 | Amb:61.5 | Hum:50 | Wind:3.7 | Pres:29.42 | SkyDiff:0.0
2026-06-04 00:14:08 | Amb:61.3 | Hum:51 | Wind:0.0 | Pres:29.42 | SkyDiff:0.0
2026-06-04 00:29:10 | Amb:60.7 | Hum:54 | Wind:1.7 | Pres:29.42 | SkyDiff:0.0
2026-06-04 00:44:11 | Amb:60.2 | Hum:55 | Wind:2.1 | Pres:29.42 | SkyDiff:0.0
2026-06-04 00:59:12 | Amb:59.9 | Hum:56 | Wind:2.5 | Pres:29.42 | SkyDiff:0.0
2026-06-04 01:14:13 | Amb:59.4 | Hum:58 | Wind:2.6 | Pres:29.42 | SkyDiff:0.0
2026-06-04 01:29:13 | Amb:59.0 | Hum:60 | Wind:1.7 | Pres:29.42 | SkyDiff:0.0
2026-06-04 01:44:14 | Amb:58.7 | Hum:62 | Wind:4.0 | Pres:29.42 | SkyDiff:0.0
2026-06-04 01:59:16 | Amb:58.6 | Hum:66 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-04 02:14:17 | Amb:57.8 | Hum:68 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-04 02:29:17 | Amb:57.8 | Hum:69 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-04 02:44:17 | Amb:57.3 | Hum:71 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-04 02:59:18 | Amb:57.0 | Hum:70 | Wind:0.0 | Pres:29.42 | SkyDiff:0.0
2026-06-04 03:14:19 | Amb:56.5 | Hum:69 | Wind:1.7 | Pres:29.42 | SkyDiff:0.0
2026-06-04 03:29:20 | Amb:56.5 | Hum:70 | Wind:2.3 | Pres:29.42 | SkyDiff:0.0
2026-06-04 03:44:20 | Amb:56.6 | Hum:71 | Wind:2.6 | Pres:29.42 | SkyDiff:0.0
2026-06-04 03:59:20 | Amb:56.4 | Hum:71 | Wind:3.5 | Pres:29.43 | SkyDiff:0.0
2026-06-04 04:14:21 | Amb:56.1 | Hum:73 | Wind:3.2 | Pres:29.43 | SkyDiff:0.0
2026-06-04 04:29:22 | Amb:55.9 | Hum:74 | Wind:0.0 | Pres:29.43 | SkyDiff:0.0
2026-06-04 04:44:22 | Amb:55.9 | Hum:76 | Wind:2.7 | Pres:29.42 | SkyDiff:0.0
2026-06-04 04:59:23 | Amb:55.8 | Hum:76 | Wind:3.3 | Pres:29.42 | SkyDiff:0.0
2026-06-04 05:14:23 | Amb:55.7 | Hum:76 | Wind:2.8 | Pres:29.41 | SkyDiff:0.0
2026-06-04 05:29:24 | Amb:55.5 | Hum:75 | Wind:2.2 | Pres:29.42 | SkyDiff:0.0
2026-06-04 05:44:25 | Amb:55.5 | Hum:75 | Wind:1.8 | Pres:29.42 | SkyDiff:0.0
2026-06-04 05:59:26 | Amb:55.9 | Hum:75 | Wind:2.2 | Pres:29.41 | SkyDiff:0.0
2026-06-04 06:14:27 | Amb:56.0 | Hum:71 | Wind:2.6 | Pres:29.41 | SkyDiff:0.0
2026-06-04 06:29:28 | Amb:57.5 | Hum:66 | Wind:1.6 | Pres:29.41 | SkyDiff:0.0
2026-06-04 06:44:29 | Amb:59.0 | Hum:60 | Wind:3.4 | Pres:29.41 | SkyDiff:0.0
2026-06-04 06:59:31 | Amb:61.3 | Hum:57 | Wind:3.5 | Pres:29.41 | SkyDiff:0.0
2026-06-04 07:14:31 | Amb:63.7 | Hum:53 | Wind:2.3 | Pres:29.41 | SkyDiff:0.0
2026-06-04 07:29:32 | Amb:65.0 | Hum:51 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-04 07:44:33 | Amb:68.3 | Hum:46 | Wind:0.0 | Pres:29.41 | SkyDiff:0.0
2026-06-04 07:59:34 | Amb:71.6 | Hum:42 | Wind:2.6 | Pres:29.41 | SkyDiff:0.0
2026-06-04 08:14:36 | Amb:73.7 | Hum:40 | Wind:2.8 | Pres:29.41 | SkyDiff:0.0
2026-06-04 08:29:37 | Amb:74.9 | Hum:38 | Wind:3.3 | Pres:29.41 | SkyDiff:0.0
2026-06-04 08:44:39 | Amb:80.1 | Hum:33 | Wind:2.8 | Pres:29.41 | SkyDiff:0.0
